,a,b,c,,,,,,,
205,106.6495335,0.161508096,513.9569513,,,0.00000205999999999999000,0.161508096,,0.00000205999999999999000,1.191640077
206,121.5587657,0.177472457,514.4524724,,,0.00000206999999999999000,0.177472457,,0.00000206999999999999000,0.634677168
207,138.4978543,0.133203154,514.1244419,,,0.00000207999999999999000,0.133203154,,0.00000207999999999999000,2.507329722
208,103.2477806,0.166977537,514.445824,,,0.00000208999999999999000,0.166977537,,0.00000208999999999999000,0.988829515
209,101.604647,0.163086674,514.6599679,,,0.00000209999999999999000,0.163086674,,0.00000209999999999999000,1.131708835
210,102.5829406,0.187866188,515.0026607,,,0.00000210999999999999000,0.187866188,,0.00000210999999999999000,0.322937631
211,117.9682487,0.182144684,514.3707568,,,0.00000211999999999999000,0.182144684,,0.00000211999999999999000,0.49014102
212,129.4899848,0.178459064,514.3091835,,,0.00000212999999999999000,0.178459064,,0.00000212999999999999000,0.603525959
213,107.0424142,0.191450765,514.421679,,,0.00000213999999999999000,0.191450765,,0.00000213999999999999000,0.223275033
214,99.01164292,0.163878569,514.3614069,,,0.00000214999999999999000,0.163878569,,0.00000214999999999999000,1.102079157
215,99.61311855,0.180880184,514.971709,,,0.00000215999999999999000,0.180880184,,0.00000215999999999999000,0.528521591
216,97.81147098,0.176030591,514.2314645,,,0.00000216999999999999000,0.176030591,,0.00000216999999999999000,0.680830787
217,105.6896301,0.194842187,514.260421,,,0.00000217999999999999000,0.194842187,,0.00000217999999999999000,0.13235872
218,106.6364917,0.186893593,515.1395488,,,0.00000218999999999999000,0.186893593,,0.00000218999999999999000,0.350638214
219,100.7366975,0.198166315,516.816341,,,0.00000219999999999999000,0.198166315,,0.00000219999999999999000,0.046266322
220,103.6348256,0.189514306,514.1196478,,,0.00000220999999999999000,0.189514306,,0.00000220999999999999000,0.276646506
221,104.9931777,0.179211277,515.5634165,,,0.00000221999999999999000,0.179211277,,0.00000221999999999999000,0.580006007
222,109.3711,0.164224751,514.3163243,,,0.00000222999999999999000,0.164224751,,0.00000222999999999999000,1.089216123
223,117.9967519,0.186354155,515.5604509,,,0.00000223999999999999000,0.186354155,,0.00000223999999999999000,0.366126651
224,103.3296997,0.16267348,514.2041803,,,0.00000224999999999999000,0.16267348,,0.00000224999999999999000,1.14728352
225,102.0780917,0.190626276,514.295301,,,0.00000225999999999999000,0.190626276,,0.00000225999999999999000,0.24586653
226,96.59386127,0.184342175,515.0472551,,,0.00000226999999999999000,0.184342175,,0.00000226999999999999000,0.42469459
227,93.89044859,0.170531749,514.0366203,,,0.00000227999999999999000,0.170531749,,0.00000227999999999999000,0.864010696
228,99.36155069,0.183104006,514.5463991,,,0.00000228999999999999000,0.183104006,,0.00000228999999999999000,0.46137696
229,109.7928538,0.155248534,514.4356698,,,0.00000229999999999999000,0.155248534,,0.00000229999999999999000,1.441284639
230,91.70386788,0.158727746,513.9124661,,,0.00000230999999999999000,0.158727746,,0.00000230999999999999000,1.300095782
231,92.43844754,0.143996975,513.9388104,,,0.00000231999999999999000,0.143996975,,0.00000231999999999999000,1.94459033
232,97.25215566,0.185432267,513.5063853,,,0.00000232999999999999000,0.185432267,,0.00000232999999999999000,0.392804708
233,108.5453785,0.152589569,514.4394907,,,0.00000233999999999999000,0.152589569,,0.00000233999999999999000,1.553527927
234,101.8825573,0.164600776,514.2771585,,,0.00000234999999999999000,0.164600776,,0.00000234999999999999000,1.075305516
235,98.00701426,0.1854726,513.442702,,,0.00000235999999999999000,0.1854726,,0.00000235999999999999000,0.391631985
236,95.99979847,0.184848428,513.3473965,,,0.00000236999999999999000,0.184848428,,0.00000236999999999999000,0.409837743
237,95.72131099,0.186483878,513.6793766,,,0.00000237999999999999000,0.186483878,,0.00000237999999999999000,0.362393844
238,96.8389633,0.193743479,513.3593069,,,0.00000238999999999999000,0.193743479,,0.00000238999999999999000,0.161464045
239,95.25317664,0.182984257,513.594455,,,0.00000239999999999999000,0.182984257,,0.00000239999999999999000,0.464951011
240,94.31620753,0.185558569,513.3060837,,,0.00000240999999999999000,0.185558569,,0.00000240999999999999000,0.389134045
241,93.58457386,0.189794583,513.6080106,,,0.00000241999999999999000,0.189794583,,0.00000241999999999999000,0.268854263
242,94.37248087,0.189832398,513.6768275,,,0.00000242999999999999000,0.189832398,,0.00000242999999999999000,0.267804721
243,93.79283548,0.181271516,512.9960193,,,0.00000243999999999999000,0.181271516,,0.00000243999999999999000,0.516586522
244,91.7255841,0.183702549,513.5456832,,,0.00000244999999999999000,0.183702549,,0.00000244999999999999000,0.443582589
245,93.82483873,0.195873106,513.2087723,,,0.00000245999999999999000,0.195873106,,0.00000245999999999999000,0.105346122
246,93.49473858,0.188499673,513.2019784,,,0.00000246999999999999000,0.188499673,,0.00000246999999999999000,0.305048999
247,92.84947434,0.186501705,513.1356706,,,0.00000247999999999999000,0.186501705,,0.00000247999999999999000,0.361881283
248,89.85367137,0.171150112,513.1609935,,,0.00000248999999999999000,0.171150112,,0.00000248999999999999000,0.842824117
249,92.4432367,0.189430684,513.0890837,,,0.00000249999999999999000,0.189430684,,0.00000249999999999999000,0.278975809
250,91.48957667,0.185314313,513.0471296,,,0.00000250999999999999000,0.185314313,,0.00000250999999999999000,0.396237247
251,95.9949972,0.205622968,514.0976313,,,0.00000251999999999999000,0.205622968,,0.00000251999999999999000,-0.136730046
252,89.60381821,0.183361046,513.3940823,,,0.00000252999999999999000,0.183361046,,0.00000252999999999999000,0.453721067
253,91.79811855,0.186351152,513.359055,,,0.00000253999999999999000,0.186351152,,0.00000253999999999999000,0.366213138
254,94.91976864,0.198391537,513.2873531,,,0.00000254999999999999000,0.198391537,,0.00000254999999999999000,0.040537585
255,90.03142839,0.187452073,513.2674861,,,0.00000255999999999999000,0.187452073,,0.00000255999999999999000,0.334696952
256,91.10779402,0.168892438,513.3354731,,,0.00000256999999999999000,0.168892438,,0.00000256999999999999000,0.920928199
257,88.44244015,0.166004352,513.1806367,,,0.00000257999999999999000,0.166004352,,0.00000257999999999999000,1.023938448
258,87.62186561,0.155752557,512.4452894,,,0.00000258999999999999000,0.155752557,,0.00000258999999999999000,1.420440359
259,86.44914757,0.154241282,512.7534375,,,0.00000259999999999999000,0.154241282,,0.00000259999999999999000,1.483348606
260,92.17243595,0.152075685,513.405076,,,0.00000260999999999999000,0.152075685,,0.00000260999999999999000,1.57567318
261,92.5939405,0.191531548,513.8601452,,,0.00000261999999999999000,0.191531548,,0.00000261999999999999000,0.22107198
262,92.17206172,0.19244027,513.1094751,,,0.00000262999999999998000,0.19244027,,0.00000262999999999998000,0.196417565
263,105.0859036,0.181771701,512.6950695,,,0.00000263999999999998000,0.181771701,,0.00000263999999999998000,0.501406397
264,113.0800234,0.194101887,514.8116012,,,0.00000264999999999998000,0.194101887,,0.00000264999999999998000,0.151933422
265,90.57986268,0.152642734,513.4581756,,,0.00000265999999999998000,0.152642734,,0.00000265999999999998000,1.551245328
266,91.16851778,0.209172933,513.3679313,,,0.00000266999999999998000,0.209172933,,0.00000266999999999998000,-0.219266731
267,87.65427645,0.188121787,513.0838635,,,0.00000267999999999998000,0.188121787,,0.00000267999999999998000,0.315705395
268,82.70601533,0.166424235,513.6265402,,,0.00000268999999999998000,0.166424235,,0.00000268999999999998000,1.008740238
269,83.14225306,0.17413549,512.7488839,,,0.00000269999999999998000,0.17413549,,0.00000269999999999998000,0.742654742
270,84.71201383,0.180975853,512.9591478,,,0.00000270999999999998000,0.180975853,,0.00000270999999999998000,0.525599057
271,86.46744415,0.186279348,512.9077807,,,0.00000271999999999998000,0.186279348,,0.00000271999999999998000,0.368281632
272,86.1804251,0.193913865,513.3896703,,,0.00000272999999999998000,0.193913865,,0.00000272999999999998000,0.156928815
273,89.26770985,0.180895994,512.7965629,,,0.00000273999999999998000,0.180895994,,0.00000273999999999998000,0.528038381
274,87.7526566,0.182109219,512.8398699,,,0.00000274999999999998000,0.182109219,,0.00000274999999999998000,0.491210205
275,85.61014942,0.186286255,512.814009,,,0.00000275999999999998000,0.186286255,,0.00000275999999999998000,0.368082584
276,86.45892999,0.187064383,512.8217919,,,0.00000276999999999998000,0.187064383,,0.00000276999999999998000,0.345753058
277,86.74826227,0.200822068,513.1358058,,,0.00000277999999999998000,0.200822068,,0.00000277999999999998000,-0.020467578
278,85.44024918,0.193984138,512.6415527,,,0.00000278999999999998000,0.193984138,,0.00000278999999999998000,0.155060663
279,84.88499747,0.179985981,512.0857548,,,0.00000279999999999998000,0.179985981,,0.00000279999999999998000,0.555988266
280,84.94362841,0.191979477,512.7199892,,,0.00000280999999999998000,0.191979477,,0.00000280999999999998000,0.208890115
281,85.66914199,0.198381948,512.4864167,,,0.00000281999999999998000,0.198381948,,0.00000281999999999998000,0.040781228
282,84.19866507,0.195958371,512.4846499,,,0.00000282999999999998000,0.195958371,,0.00000282999999999998000,0.103124689
283,85.85821964,0.196798313,512.1737898,,,0.00000283999999999998000,0.196798313,,0.00000283999999999998000,0.081344372
284,82.80804544,0.184870254,512.6007814,,,0.00000284999999999998000,0.184870254,,0.00000284999999999998000,0.409199031
285,83.92796576,0.188384062,512.2863275,,,0.00000285999999999998000,0.188384062,,0.00000285999999999998000,0.308304703
286,82.65942701,0.191249825,513.0829022,,,0.00000286999999999998000,0.191249825,,0.00000286999999999998000,0.228762944
287,85.16731009,0.172003569,512.9206127,,,0.00000287999999999998000,0.172003569,,0.00000287999999999998000,0.813832852
288,82.70943178,0.18664839,512.7832506,,,0.00000288999999999998000,0.18664839,,0.00000288999999999998000,0.357667426
289,81.34414844,0.193050954,512.4761824,,,0.00000289999999999998000,0.193050954,,0.00000289999999999998000,0.179979586
290,82.17417009,0.196730334,512.5331951,,,0.00000290999999999998000,0.196730334,,0.00000290999999999998000,0.0831002
291,82.54547565,0.199190128,512.467821,,,0.00000291999999999998000,0.199190128,,0.00000291999999999998000,0.020329116
292,83.26075122,0.200525377,512.7995886,,,0.00000292999999999998000,0.200525377,,0.00000292999999999998000,-0.013100013
293,78.23735588,0.180966732,512.1071857,,,0.00000293999999999998000,0.180966732,,0.00000293999999999998000,0.525877551
294,80.19195771,0.191218371,512.455825,,,0.00000294999999999998000,0.191218371,,0.00000294999999999998000,0.229623055
295,81.43221826,0.193126697,512.5499685,,,0.00000295999999999998000,0.193126697,,0.00000295999999999998000,0.177948041
296,84.54974482,0.185465228,512.8953616,,,0.00000296999999999998000,0.185465228,,0.00000296999999999998000,0.391846283
297,80.1282366,0.204368411,512.6043919,,,0.00000297999999999998000,0.204368411,,0.00000297999999999998000,-0.106875885
298,82.70537508,0.150603314,512.3476439,,,0.00000298999999999998000,0.150603314,,0.00000298999999999998000,1.639960121
299,82.72876142,0.184633571,512.0665788,,,0.00000299999999999998000,0.184633571,,0.00000299999999999998000,0.416133118
300,86.23210221,0.197564981,511.8881453,,,0.00000300999999999998000,0.197564981,,0.00000300999999999998000,0.06162578
301,76.53146094,0.17899133,512.3148339,,,0.00000301999999999998000,0.17899133,,0.00000301999999999998000,0.586862768
302,82.85977161,0.203377917,512.1376816,,,0.00000302999999999998000,0.203377917,,0.00000302999999999998000,-0.083045326
303,79.5519086,0.180422155,511.9553714,,,0.00000303999999999998000,0.180422155,,0.00000303999999999998000,0.542556556
304,78.07155039,0.198829124,512.8538401,,,0.00000304999999999998000,0.198829124,,0.00000304999999999998000,0.02944428
305,79.7012747,0.208440687,512.7440214,,,0.00000305999999999998000,0.208440687,,0.00000305999999999998000,-0.202472152
306,79.21852323,0.162561845,512.1977212,,,0.00000306999999999998000,0.162561845,,0.00000306999999999998000,1.151505
307,77.72939874,0.182621975,512.6225407,,,0.00000307999999999998000,0.182621975,,0.00000307999999999998000,0.475792262
308,77.52021077,0.167684458,512.5203502,,,0.00000308999999999998000,0.167684458,,0.00000308999999999998000,0.963581897
309,81.50429254,0.202511288,512.5154617,,,0.00000309999999999998000,0.202511288,,0.00000309999999999998000,-0.062003655
310,69.91910105,0.131508803,512.3697525,,,0.00000310999999999998000,0.131508803,,0.00000310999999999998000,2.604053697
311,81.98089656,0.184043031,512.1939378,,,0.00000311999999999998000,0.184043031,,0.00000311999999999998000,0.433511897
312,82.91594733,0.175763823,512.2361536,,,0.00000312999999999998000,0.175763823,,0.00000312999999999998000,0.689452937
313,70.10742171,0.130811785,512.4613212,,,0.00000313999999999998000,0.130811785,,0.00000313999999999998000,2.644571166
314,68.47286901,0.128034083,511.7094334,,,0.00000314999999999998000,0.128034083,,0.00000314999999999998000,2.810420304
315,77.15392886,0.190038645,512.1099045,,,0.00000315999999999998000,0.190038645,,0.00000315999999999998000,0.262087606
316,79.9360709,0.185157046,513.58889,,,0.00000316999999999998000,0.185157046,,0.00000316999999999998000,0.400820652
317,82.95622668,0.192243887,512.6064217,,,0.00000317999999999998000,0.192243887,,0.00000317999999999998000,0.201725858
318,77.40317859,0.183196995,512.3412407,,,0.00000318999999999998000,0.183196995,,0.00000318999999999998000,0.458604815
319,75.6896408,0.191435093,512.1276597,,,0.00000319999999999998000,0.191435093,,0.00000319999999999998000,0.22370264
320,75.64433327,0.199558139,512.6193842,,,0.00000320999999999998000,0.199558139,,0.00000320999999999998000,0.011070977
321,75.1416129,0.17358897,511.6979508,,,0.00000321999999999998000,0.17358897,,0.00000321999999999998000,0.760734681
322,76.62140865,0.179129251,512.4709013,,,0.00000322999999999998000,0.179129251,,0.00000322999999999998000,0.582561176
323,91.52938572,0.180707237,512.4743583,,,0.00000323999999999998000,0.180707237,,0.00000323999999999998000,0.533812698
324,71.76889593,0.159777414,511.8976397,,,0.00000324999999999998000,0.159777414,,0.00000324999999999998000,1.258706866
325,78.85951202,0.214886354,513.396592,,,0.00000325999999999998000,0.214886354,,0.00000325999999999998000,-0.346377362
326,77.00463074,0.188061421,511.7349973,,,0.00000326999999999998000,0.188061421,,0.00000326999999999998000,0.317411704
327,81.01571201,0.20630562,513.0732667,,,0.00000327999999999998000,0.20630562,,0.00000327999999999998000,-0.152822305
328,84.16393103,0.14725866,511.9507565,,,0.00000328999999999998000,0.14725866,,0.00000328999999999998000,1.790772124
329,70.57950213,0.162267677,511.9277671,,,0.00000329999999999998000,0.162267677,,0.00000329999999999998000,1.16265679
330,80.05842008,0.193459669,511.7620442,,,0.00000330999999999998000,0.193459669,,0.00000330999999999998000,0.169036028
331,78.03999607,0.201618105,512.387397,,,0.00000331999999999998000,0.201618105,,0.00000331999999999998000,-0.040127973
332,75.58706591,0.194844024,512.0204426,,,0.00000332999999999998000,0.194844024,,0.00000332999999999998000,0.132310339
333,74.03640029,0.199063333,512.6119927,,,0.00000333999999999998000,0.199063333,,0.00000333999999999998000,0.023526866
334,88.0502232,0.178416512,511.9018231,,,0.00000334999999999998000,0.178416512,,0.00000334999999999998000,0.604862416
335,79.84835578,0.208920168,512.5263218,,,0.00000335999999999998000,0.208920168,,0.00000335999999999998000,-0.213482685
336,75.21088793,0.192683952,512.1356419,,,0.00000336999999999998000,0.192683952,,0.00000336999999999998000,0.189845793
337,75.80690856,0.190085175,511.677224,,,0.00000337999999999998000,0.190085175,,0.00000337999999999998000,0.260799531
338,71.64858588,0.170562789,512.0501151,,,0.00000338999999999998000,0.170562789,,0.00000338999999999998000,0.862943535
339,70.64519706,0.18189196,512.365973,,,0.00000339999999999998000,0.18189196,,0.00000339999999999998000,0.497769101
340,74.97411837,0.186202654,511.8301699,,,0.00000340999999999998000,0.186202654,,0.00000340999999999998000,0.370492719
341,72.50077525,0.18774762,511.7607866,,,0.00000341999999999998000,0.18774762,,0.00000341999999999998000,0.326299209
342,70.80792752,0.172395996,512.072145,,,0.00000342999999999998000,0.172395996,,0.00000342999999999998000,0.800598746
343,71.2006559,0.186764202,512.9207302,,,0.00000343999999999998000,0.186764202,,0.00000343999999999998000,0.354345159
344,95.8272998,0.180736635,512.2297737,,,0.00000344999999999998000,0.180736635,,0.00000344999999999998000,0.532912581
345,69.28167363,0.160488334,511.6259136,,,0.00000345999999999998000,0.160488334,,0.00000345999999999998000,1.230982495
346,73.50481766,0.169522233,511.4166931,,,0.00000346999999999998000,0.169522233,,0.00000346999999999998000,0.898931275
347,71.92166016,0.192858433,511.753377,,,0.00000347999999999998000,0.192858433,,0.00000347999999999998000,0.185150488
348,70.65400012,0.146458337,511.6887775,,,0.00000348999999999998000,0.146458337,,0.00000348999999999998000,1.827880329
349,72.02290269,0.186045333,511.9653695,,,0.00000349999999999998000,0.186045333,,0.00000349999999999998000,0.37503406
350,72.21377392,0.192773802,512.8125157,,,0.00000350999999999998000,0.192773802,,0.00000350999999999998000,0.187426856
351,66.47338633,0.165175866,511.8546005,,,0.00000351999999999998000,0.165175866,,0.00000351999999999998000,1.054153212
352,71.04770098,0.182717781,511.5813009,,,0.00000352999999999998000,0.182717781,,0.00000352999999999998000,0.472921106
353,67.50603565,0.174589419,511.680728,,,0.00000353999999999998000,0.174589419,,0.00000353999999999998000,0.727723956
354,70.37694729,0.184347165,511.9459656,,,0.00000354999999999998000,0.184347165,,0.00000354999999999998000,0.424547743
355,64.56507555,0.141079726,511.744863,,,0.00000355999999999998000,0.141079726,,0.00000355999999999998000,2.088190665
356,78.33967368,0.182668005,511.7122009,,,0.00000356999999999998000,0.182668005,,0.00000356999999999998000,0.474412459
357,68.67021753,0.180458247,511.7519823,,,0.00000357999999999998000,0.180458247,,0.00000357999999999998000,0.541448035
358,115.3325348,0.20187378,513.9185373,,,0.00000358999999999998000,0.20187378,,0.00000358999999999998000,-0.046409697
359,73.53361847,0.184745646,511.8492558,,,0.00000359999999999998000,0.184745646,,0.00000359999999999998000,0.412847448
360,67.65213982,0.175298731,511.4577381,,,0.00000360999999999998000,0.175298731,,0.00000360999999999998000,0.70454786
361,70.79096066,0.187884067,511.2542395,,,0.00000361999999999998000,0.187884067,,0.00000361999999999998000,0.322431103
362,67.65420576,0.161377847,511.2943865,,,0.00000362999999999998000,0.161377847,,0.00000362999999999998000,1.196637395
363,68.25407889,0.183547544,511.5643265,,,0.00000363999999999998000,0.183547544,,0.00000363999999999998000,0.448179692
364,64.36289826,0.156010678,511.2957263,,,0.00000364999999999998000,0.156010678,,0.00000364999999999998000,1.409817682
365,67.94154367,0.181515,511.4624273,,,0.00000365999999999998000,0.181515,,0.00000365999999999998000,0.509186558
366,69.86593583,0.18860215,511.4276574,,,0.00000366999999999998000,0.18860215,,0.00000366999999999998000,0.302166492
367,68.34348809,0.181495137,511.2041898,,,0.00000367999999999997000,0.181495137,,0.00000367999999999997000,0.509789503
368,74.90691983,0.189454945,511.4403885,,,0.00000368999999999997000,0.189454945,,0.00000368999999999997000,0.278299816
369,78.64601424,0.152015753,511.2879603,,,0.00000369999999999997000,0.152015753,,0.00000369999999999997000,1.578265601
370,61.32420748,0.135163824,511.0792591,,,0.00000370999999999997000,0.135163824,,0.00000370999999999997000,2.39842932
371,64.79991444,0.153698949,511.5835419,,,0.00000371999999999997000,0.153698949,,0.00000371999999999997000,1.506225373
372,66.64759635,0.168025968,511.2782181,,,0.00000372999999999997000,0.168025968,,0.00000372999999999997000,0.951461029
373,67.07001047,0.18481719,511.5485583,,,0.00000373999999999997000,0.18481719,,0.00000373999999999997000,0.410752104
374,67.07965957,0.185175261,511.4872183,,,0.00000374999999999997000,0.185175261,,0.00000374999999999997000,0.400289411
375,67.62831929,0.181007471,511.3146898,,,0.00000375999999999997000,0.181007471,,0.00000375999999999997000,0.524633843
376,67.42907162,0.182810675,511.3075917,,,0.00000376999999999997000,0.182810675,,0.00000376999999999997000,0.470140071
377,67.79164737,0.189613913,511.5658985,,,0.00000377999999999997000,0.189613913,,0.00000377999999999997000,0.273874605
378,65.11826349,0.129061024,511.5305205,,,0.00000378999999999997000,0.129061024,,0.00000378999999999997000,2.748272643
379,63.97715626,0.156127205,511.6126257,,,0.00000379999999999997000,0.156127205,,0.00000379999999999997000,1.405033619
380,84.46579256,0.19060724,511.6009725,,,0.00000380999999999997000,0.19060724,,0.00000380999999999997000,0.246390438
381,66.4670179,0.144594103,511.9519474,,,0.00000381999999999997000,0.144594103,,0.00000381999999999997000,1.915911353
382,71.72040804,0.171093104,511.5170917,,,0.00000382999999999997000,0.171093104,,0.00000382999999999997000,0.844770937
383,85.26765731,0.181341945,511.4671296,,,0.00000383999999999997000,0.181341945,,0.00000383999999999997000,0.514443984
384,71.40054901,0.185771487,511.2853173,,,0.00000384999999999997000,0.185771487,,0.00000384999999999997000,0.382957385
385,77.9629158,0.184552558,511.8368512,,,0.00000385999999999997000,0.184552558,,0.00000385999999999997000,0.418510656
386,72.37646435,0.178503183,511.2358542,,,0.00000386999999999997000,0.178503183,,0.00000386999999999997000,0.602141001
387,66.91413573,0.176784488,511.4254642,,,0.00000387999999999997000,0.176784488,,0.00000387999999999997000,0.656604905
388,67.49028914,0.17182133,512.3585552,,,0.00000388999999999997000,0.17182133,,0.00000388999999999997000,0.819999169
389,67.23894197,0.166747155,511.775605,,,0.00000389999999999997000,0.166747155,,0.00000389999999999997000,0.997103833
390,75.74863374,0.17018524,511.3489749,,,0.00000390999999999997000,0.17018524,,0.00000390999999999997000,0.87595022
391,69.5581028,0.183886353,511.4220403,,,0.00000391999999999997000,0.183886353,,0.00000391999999999997000,0.438141456
392,74.411156,0.188563418,511.3859161,,,0.00000392999999999997000,0.188563418,,0.00000392999999999997000,0.303255583
393,64.34989673,0.162751623,511.4977465,,,0.00000393999999999997000,0.162751623,,0.00000393999999999997000,1.144331982
394,62.34911921,0.164145276,511.0448436,,,0.00000394999999999997000,0.164145276,,0.00000394999999999997000,1.092164342
395,60.62554869,0.154405794,511.1618461,,,0.00000395999999999997000,0.154405794,,0.00000395999999999997000,1.476440893
396,67.07399111,0.169400526,511.1817322,,,0.00000396999999999997000,0.169400526,,0.00000396999999999997000,0.903169385
397,65.48813399,0.175693877,510.9924287,,,0.00000397999999999997000,0.175693877,,0.00000397999999999997000,0.691717999
398,60.38019022,0.152242389,511.556261,,,0.00000398999999999997000,0.152242389,,0.00000398999999999997000,1.568472866
399,66.74045019,0.163638442,511.5954999,,,0.00000399999999999997000,0.163638442,,0.00000399999999999997000,1.111033498
400,62.953913,0.18168745,511.0299542,,,0.00000400999999999997000,0.18168745,,0.00000400999999999997000,0.503957481
401,68.9311483,0.184466159,511.3764779,,,0.00000401999999999997000,0.184466159,,0.00000401999999999997000,0.421048532
402,60.51406725,0.161688055,510.9391551,,,0.00000402999999999997000,0.161688055,,0.00000402999999999997000,1.184748786
403,67.53236763,0.19855666,510.9074525,,,0.00000403999999999997000,0.19855666,,0.00000403999999999997000,0.036345798
404,63.33507621,0.195077633,511.5335875,,,0.00000404999999999997000,0.195077633,,0.00000404999999999997000,0.126164312
405,64.0469998,0.191812155,511.0145207,,,0.00000405999999999997000,0.191812155,,0.00000405999999999997000,0.213433933
406,64.37117156,0.197314326,511.1342272,,,0.00000406999999999997000,0.197314326,,0.00000406999999999997000,0.068055723
407,73.5035933,0.2251431,513.0298068,,,0.00000407999999999997000,0.2251431,,0.00000407999999999997000,-0.558380423
408,62.7604653,0.192107406,511.4212934,,,0.00000408999999999997000,0.192107406,,0.00000408999999999997000,0.205421397
409,54.98742749,0.145785621,511.4382645,,,0.00000409999999999997000,0.145785621,,0.00000409999999999997000,1.859387026
